Group,Age,Gender,Frequency_of_Trips,Income
B,34,0,7,4033.1954501832383
B,24,0,1,3183.675279503097
B,21,1,6,3610.088392257214
B,46,1,5,3177.4044835496925
B,31,0,7,3910.2269007791683
B,20,1,11,3313.58316961932
B,41,0,1,3202.4705606564244
B,54,0,5,3441.3244482131286
B,33,0,5,2593.052748659084
B,69,0,5,3354.5614866633396
B,21,1,3,3539.7700163394315
B,41,0,4,3808.8074961120196
B,51,0,6,3621.1506906098743
B,47,1,7,2730.439181303681
B,35,0,7,4351.666591389456
B,36,1,2,4377.841731850719
B,48,0,5,3584.1209148838157
B,36,0,8,3121.841076745337
B,66,0,6,3213.4496284925913
B,63,0,8,3369.746705825747
B,36,0,4,3567.752916739625
B,39,0,4,3161.2794656915485
B,41,1,3,2946.4096008957454
B,62,0,2,4187.393877879864
B,29,1,4,3623.9384915339656
B,47,1,5,2766.8382897815623
B,55,0,5,3664.3811073081215
B,48,1,3,3532.4348639324453
B,53,0,4,3151.0459157687737
B,36,1,3,4015.1759008462145
B,65,0,9,3592.5947230732027
B,62,1,2,3377.9563440381635
B,53,1,7,3545.0421236009774
B,47,0,5,3726.166574765086
B,66,1,6,3518.625673292061
B,50,0,5,3263.015633522846
B,35,0,11,3929.6983053114327
B,69,0,3,2599.1251532974484
B,66,0,3,2758.687934952477
B,45,0,5,3879.4995613242313
B,64,1,5,4714.010441399721
B,28,1,3,3984.6553394124294
B,62,1,6,4548.146824199923
B,50,0,5,3207.039601134892
B,34,1,6,2973.8876058169512
B,23,1,2,3850.3617876065973
B,21,1,5,4030.4237017316436
B,37,1,6,2640.5325977558273
B,65,1,2,3381.6268426614706
B,64,0,8,3380.0835063822024
B,44,0,5,3061.207659905267
B,32,1,5,3083.5279403466575
B,23,0,12,4064.9179823743552
B,64,0,4,3879.8635027135138
B,31,1,7,3793.9377040830345
B,28,1,5,3492.751922455409
B,56,0,3,2875.9293376454116
B,26,1,8,3722.172797665187
B,43,0,3,2820.2533632980176
B,33,0,3,3359.3318419656916
B,22,1,6,2831.490196114957
B,69,0,4,3128.5231866771705
B,27,0,7,3488.5099073890506
B,67,0,5,3298.7153421673115
B,20,1,4,2823.249765157373
B,30,1,3,4186.069070712028
B,60,1,3,3425.976476171826
B,66,1,6,3187.3492236857633
B,47,0,4,2806.472219482145
B,62,1,3,2273.638184337521
B,23,1,7,3376.9941668355273
B,34,1,2,2733.6614399303053
B,62,1,7,3720.223500388012
B,68,0,3,3449.35659969017
B,36,0,6,4218.54595687413
B,59,0,5,3612.7864113443497
B,52,1,4,3107.476378966329
B,63,1,3,2403.337117644951
B,43,0,4,3851.8436161113154
B,68,1,6,2618.4229899910497
B,22,1,6,3297.5921466678974
B,46,0,3,4345.036863436191
B,54,0,3,3643.359144927457
B,37,1,4,3696.991233872152
B,66,1,7,3905.027682799168
B,38,1,5,4089.389987329145
B,27,0,6,4223.82103910405
B,22,0,4,3086.150207316407
B,53,0,2,3163.9952698736342
B,23,0,4,2967.7650430951176
B,43,1,6,3445.6787895850644
B,21,0,6,3459.3385914881546
B,56,0,7,2432.117883784581
B,56,1,6,2941.6399012099523
B,67,1,2,4171.5576786335705
B,52,1,6,3746.2619973193573
B,18,0,5,3829.5718990005653
B,41,1,3,3416.032663294519
B,53,1,6,2448.193515238333
B,23,0,6,3235.2754902827783
B,58,0,11,4105.170863262884
B,63,1,5,2717.290811818671
B,61,0,7,3805.0763521634053
B,48,1,5,2412.315040916877
B,37,1,4,3558.7545419954713
B,41,0,1,3721.5233133774677
B,42,1,7,3147.425677521128
B,53,0,5,4700.887781190596
B,38,0,4,3069.664809282752
B,47,0,6,3225.551629804125
B,41,1,1,3545.0740899256543
B,61,0,3,3124.999945044439
B,59,0,5,2693.5949704169975
B,47,1,8,2901.660488755768
B,39,1,5,3813.8129968436456
B,45,1,2,3209.540841565007
B,24,1,11,4451.794442537291
B,52,0,8,3173.477371759565
B,45,0,3,3861.5835461040956
B,31,0,7,3598.2832962509724
B,27,1,5,3318.434530930117
B,33,1,3,2831.5497679243454
B,33,0,10,2385.6723197505657
B,48,1,6,3826.4329264284447
B,59,1,7,4015.009880810426
B,42,0,2,2449.1033200499696
B,30,0,4,3139.4960055535503
B,23,1,8,2949.70620409836
B,61,1,6,3685.5771247674074
B,26,1,4,3196.121599071738
B,62,0,7,4210.2093066846755
B,53,0,5,3211.7684027127975
B,60,0,5,2732.8185502473916
B,37,0,4,3212.5287923910564
B,35,0,7,3167.9090922215664
B,60,1,7,3633.3096011508997
B,38,1,5,3341.8141139216
B,21,1,2,3746.185252903126
B,67,0,5,2881.0349695440514
B,50,0,1,3412.0833456179876
B,44,0,3,3048.9475719691104
B,24,1,11,2873.436545337338
B,23,0,4,4353.673040760149
B,32,0,6,3003.235258832983
B,35,1,5,3387.0593731864765
B,49,0,11,3910.909250943589
B,28,1,5,3766.4903898668445
B,37,0,7,4453.837919989805
B,41,0,6,3572.718610340559
B,32,1,6,2974.8261655790952
B,65,1,7,4750.485568862035
B,24,1,6,3675.361594048386
B,38,1,5,3483.4479349758194
B,59,1,2,3460.598618840423
B,43,1,3,3668.5320636861566
B,61,0,2,3290.135975213518
B,31,0,4,2665.8724243049255
B,54,1,6,4315.394839745204
B,38,0,2,3484.6957588989517
B,35,1,6,3499.3028719837976
B,22,0,6,4533.119242676057
B,20,1,7,2945.738377124763
B,40,0,5,3679.707803500461
B,43,0,2,2943.906876134779
B,54,0,2,3709.3248194485495
B,41,0,7,3474.5858615869734
B,66,0,3,3836.4273159877625
B,36,1,8,4290.724209886612
B,68,1,3,3154.4903861125254
B,42,1,3,4420.235257701978
B,38,0,6,4459.253894224874
B,29,1,6,3180.7386559715337
B,58,0,4,3582.5680563756837
B,50,0,5,3042.1958302361504
B,67,0,7,3395.5568994208584
B,21,1,5,2769.209401563099
B,59,0,5,3908.3302483502953
B,24,1,5,2313.19753032998
B,39,1,4,3149.7165308300155
B,50,0,6,3458.2881288196854
B,34,0,2,4170.155167585233
B,41,1,4,3030.631936948123
B,51,1,5,3788.964436893723
B,45,1,7,3293.4272980497412
B,60,1,3,4072.0502588234203
B,58,1,9,3674.863699968903
B,56,1,2,3888.382171198125
B,39,0,3,3164.1701272017085
B,66,1,6,2934.833719113564
B,34,1,5,3801.538411320351
B,51,1,7,3104.7036500641293
B,23,1,2,3602.253210261169
B,63,0,8,3778.0298676359707
B,23,0,7,4277.660989359142
B,51,1,2,4031.7106366373177
B,18,1,6,3109.5954423626567
B,27,1,3,2679.7285758999383
B,38,0,4,4460.677083075548
B,22,0,5,2594.5700228766805
B,19,0,4,3312.3282066751117
B,39,0,6,3844.4242602594322
B,65,0,5,4504.654153991214
B,19,0,6,3400.5118405229864
B,27,1,3,3399.6634130019065
B,51,0,4,2858.3837752344025
B,33,0,3,3599.6642959426727
B,65,1,4,2724.1023391961057
B,68,0,4,2951.5713225378495
B,56,1,5,3937.9188988421797
B,39,0,4,3281.1472002887967
B,29,1,6,4005.893709210253
B,41,1,5,3474.273465452469
B,64,1,7,2596.099328480355
B,57,1,5,4033.070843231632
B,55,1,5,2725.7670949869116
B,27,0,6,3192.872154824666
B,52,0,3,3346.5856424556496
B,68,1,7,3856.8423175310872
B,66,1,6,3195.696272114854
B,49,1,7,2996.68225035874
B,24,0,7,3474.682587795525
B,38,1,5,3197.99849272802
B,37,1,5,3186.216469694665
B,43,1,5,3432.169811568876
B,21,1,7,2737.7912957825224
B,63,0,3,2356.7990814618856
B,69,1,6,4567.848731040756
B,39,1,6,3475.974581528609
B,32,0,3,3430.2841035226365
B,57,1,8,2899.6891765911755
B,38,1,7,4078.9755044088165
B,32,0,3,3017.905315830339
B,39,0,4,1878.3305602877547
B,69,0,2,3209.384353663714
B,45,1,4,3182.6001643807026
B,31,1,3,3263.403770034683
B,44,0,5,3376.6083435394917
B,58,0,6,3029.812688768156
B,57,0,6,3017.4264515011564
B,45,1,4,3374.4569971259166
B,43,1,4,2425.0307030992226
B,66,0,5,2348.5663209590634
B,19,1,8,3641.270199657911
B,42,0,5,3380.6738410784756
B,20,1,8,3804.3108477218652
B,25,1,2,3318.7731457496743
B,61,1,7,2874.2291417759543
B,50,1,11,2277.9542944385635
B,59,0,4,2894.9062634686134
B,69,1,6,3564.0642874438863
B,52,1,3,4227.579109659768
B,23,0,3,3343.16660805441
B,56,1,1,2725.6437325358875
B,69,0,3,2958.2507442242613
B,40,0,6,3084.338571149992
B,42,1,3,3305.6098534623243
B,67,1,2,4209.184574879014
B,60,0,6,4041.5197142943516
B,36,0,4,3230.6783339405906
B,22,0,3,3587.131219418106
B,68,1,6,2996.902723399096
B,28,0,2,2470.342801573675
B,29,0,3,4326.035648392546
B,27,0,10,2113.4455268820348
B,25,1,7,2321.593090935117
B,41,0,4,4452.572054835971
B,45,1,1,3327.8389052270295
B,58,1,3,2889.5751733517704
B,53,0,7,3679.8909276298523
B,54,1,7,4043.283603078572
B,38,0,3,2768.3922647141108
B,25,1,7,3212.666278124414
B,26,1,2,4119.748193904339
B,64,0,5,2864.6495453883463
B,32,0,2,3656.720959959689
B,65,0,4,4398.942128063488
B,63,1,5,2006.971997468434
B,57,1,3,3277.7682440363656
B,35,0,4,3567.229579417468
B,59,0,5,2406.0697861926965
B,37,1,2,3258.3068035017236
B,23,1,5,4064.200724834266
B,29,1,6,2937.320988095353
B,19,0,2,2695.228575267312
B,24,1,5,3987.992988191995
B,33,0,5,3832.1059052148294
B,20,1,7,3550.06255598812
B,62,1,8,3504.917132443584
B,20,0,7,4103.509732166093
B,44,0,4,3696.005978304506
B,67,0,7,3887.638993244625
B,60,1,6,3041.298613461746
B,57,1,7,2301.4726596672754
B,55,1,5,3736.415709217627
B,50,0,5,4165.108870997984
B,45,1,5,3357.2726534428216
B,18,0,7,3989.6930638727677
B,25,0,5,3300.477473559386
B,54,0,2,3479.0377088163727
B,49,1,4,4553.908816124305
B,65,1,7,3169.7466339053303
B,60,0,7,3209.733900165084
B,54,1,6,2326.020746241908
B,21,0,3,3859.5830393800366
B,47,0,1,2925.83228992303
B,23,1,4,3615.3256591941763
B,63,0,9,3157.00868834006
B,36,0,5,3130.1851619465815
B,49,1,4,3465.46364423725
B,26,0,4,3292.893890821444
B,29,0,7,4183.726235960046
B,28,0,4,4483.730144221058
B,63,0,6,3863.279964273367
B,33,0,2,4258.462190748622
B,18,0,7,4041.2968079335346
B,62,0,3,3644.2079609733787
B,38,1,3,4316.8870668629825
B,47,1,6,2652.8363241779994
B,30,0,4,2989.8558952572084
B,51,0,7,2898.341696504966
B,21,1,6,3301.043744764959
B,45,1,8,3942.853261559136
B,55,1,3,2900.6244745933645
B,48,1,5,3715.889975562899
B,44,1,6,3078.04047346064
B,22,0,3,3303.379865416039
B,42,1,4,3652.156198202955
B,20,1,8,4321.976910653982
B,50,1,4,2986.8076722720534
B,21,0,4,3413.830565274019
B,42,0,4,2816.3344393474367
B,37,0,4,3089.1879838229906
B,51,0,8,2825.8803363879388
B,43,0,7,3469.477419943954
B,22,0,7,3587.234849108663
B,52,1,5,3979.432587941867
B,45,0,7,2945.143232854759
B,46,0,4,3595.666564798489
B,26,1,7,3585.777788911435
B,69,0,2,3471.464302079924
B,55,1,2,2759.992847077304
B,67,1,5,3538.814896625681
B,23,0,5,3701.5667624160246
B,36,1,8,3392.5098509272507
B,61,1,6,3683.2813016511623
B,28,1,5,3870.8302539919177
B,19,1,8,2701.600168154074
B,64,0,5,3299.9510226010466
B,61,1,7,3838.700017212481
B,61,0,4,3287.390451790235
B,26,1,7,4132.254629507188
B,38,1,6,3545.945202665087
B,41,1,5,2379.7362754362853
B,51,0,3,4036.7951406364664
B,39,0,5,3438.4061619138106
B,20,0,5,2485.1638861798374
B,29,1,4,3361.062748841264
B,45,1,1,2732.629285785187
B,47,1,6,3905.515781790932
B,43,1,6,3336.9126128744224
B,65,0,7,3001.954661548294
B,38,1,8,3852.2624221800206
B,45,0,7,3725.1926365790946
B,43,1,1,3242.2513598766
B,50,0,5,2780.342520174983
B,38,0,4,3088.1123848857783
B,52,1,8,3034.598720190404
B,69,1,3,3919.409758650818
B,51,0,1,2498.062443410682
B,58,1,2,3419.7955153212365
B,68,1,3,3221.269957108201
B,64,0,7,3991.968374692891
B,35,0,4,3554.65246686693
B,28,0,7,3903.0135334754978
B,40,0,11,3127.547643670104
B,65,1,3,2762.728140096541
B,39,0,7,3382.7042240750548
B,34,0,5,3903.112309804038
B,22,0,9,3811.367085023774
B,61,1,5,3169.275843164774
B,28,0,7,2923.0905155695077
B,47,1,4,2895.4803941704304
B,32,0,3,3311.668689168416
B,44,0,5,3599.175805823073
B,52,1,4,4442.529386509038
B,50,0,8,3470.72622716199
B,37,0,4,3682.327014912422
B,33,1,3,3037.3903504698733
B,51,0,5,3431.9442926646625
B,19,0,2,3540.978998567233
B,52,0,6,3408.5019176883156
B,57,0,6,3409.877721916234
B,45,1,3,3652.6641685641684
B,64,0,4,3694.066111438413
B,56,1,5,4053.195065652502
B,23,0,7,2219.3243038642963
B,26,1,6,3961.036366935075
B,37,0,3,2385.6933324865126
B,18,1,6,3764.9744547628684
B,25,0,3,4682.89905972653
B,40,1,6,3320.8183339550437
B,20,1,2,3564.3780447604977
B,21,0,3,3142.6678683997725
B,42,1,4,3873.68442445023
B,64,0,11,3643.296713899195
B,55,0,5,3098.650167492625
B,32,0,4,3320.6634380882397
B,38,0,3,2905.8659283430234
B,52,0,2,3314.147269413351
B,63,1,7,3247.2458580348034
B,69,0,4,3665.077265594448
B,31,0,1,3015.563138879466
B,53,0,0,3228.759780776115
B,29,0,6,3325.369764331429
B,34,0,5,3635.8110156384673
B,56,0,5,3690.440033499819
B,26,1,9,3471.8908153763086
B,52,1,1,3049.4800269568755
B,30,0,2,3449.280144686714
B,32,1,5,3237.433047763285
B,35,0,4,4189.957672118288
B,68,0,5,4107.964786425857
B,50,0,8,2637.1063475795604
B,23,0,7,3830.6019699331696
B,44,0,5,3786.083998174268
B,40,1,6,2631.747124241323
B,44,1,4,3828.5544758263045
B,51,1,4,3827.29737098711
B,63,1,5,2811.8455352888195
B,55,0,5,3317.154808283486
B,31,1,3,3595.321226653566
B,53,0,6,3675.1862763088593
B,25,1,8,2764.648606761663
B,52,1,3,4279.305597323407
B,36,1,6,2189.3167171354607
B,47,1,3,4028.8114834066755
B,31,0,8,3708.545467735057
B,37,1,3,3017.8458673587234
B,66,1,11,3972.289692253097
B,42,0,8,2945.1256287744213
B,57,0,10,3510.311962528866
B,41,1,7,3672.389848601065
B,31,0,9,3713.3772671000293
B,43,0,7,2887.023128946187
B,55,0,8,3161.538826858993
B,40,1,8,3566.399630070497
B,39,0,4,2987.7962094167806
B,65,1,5,3681.265059028653
B,36,1,6,3152.1675979387887
B,63,1,5,3997.38301434453
B,68,1,2,4192.7350491824845
B,20,0,5,3139.69327405176
B,59,1,3,3933.942045703763
B,36,0,7,3206.9819762411294
B,26,1,1,2982.8532991169495
B,45,0,1,3159.036556822225
B,37,1,3,3549.742732992309
B,62,0,2,2390.138751447596
B,24,1,5,3907.791956452562
B,31,1,0,3617.6563157591795
B,26,0,4,4143.451907453845
B,36,1,4,3794.5490521714833
B,64,1,3,3391.660550423437
B,69,1,2,3209.19072743089
B,31,0,5,4297.230134692355
B,55,1,5,4885.687628546035
B,53,1,3,3273.5276150480368
B,57,0,2,4098.912772715077
B,34,0,6,3118.2547236605624
B,47,0,2,3130.537235192569
B,26,0,7,3255.5525764883346
B,50,0,5,3758.572402165054
B,69,1,10,2723.2938454288887
B,42,1,2,4424.80220390929
B,31,1,6,4110.23304240678
B,28,0,6,3801.060637278868
B,52,1,6,3295.0123138357253
B,58,0,4,3861.148206752983
B,31,0,6,1764.8437623844968
B,47,1,6,3609.767656057334
B,58,0,2,3622.1169119911683
B,21,0,3,2363.7623919219095
B,21,1,3,3698.7003055541895
B,45,0,6,3637.212624638867
B,25,0,2,2409.4784940228897
B,19,1,5,2696.0471576280966
B,58,0,3,4590.006214062715
B,63,0,8,3317.474707960145
B,39,1,3,3993.1038727633295
B,58,1,7,4000.785763139151
B,33,1,2,3788.442800785553
B,46,1,4,4009.599131635956
B,66,0,3,2256.8831518945913
B,65,0,6,3350.313554222898
B,47,1,5,1694.2722916089226
B,29,0,2,2458.61280557763
B,52,0,12,3224.021471930432
B,28,1,1,3150.7887402703327
B,63,1,4,3448.7827346781114
B,67,0,6,3478.7395057478107
B,38,1,4,3405.0947414994907
B,38,1,7,3424.115053363655
B,22,1,5,3635.071174053403
B,65,0,4,2999.419840634018
B,37,1,7,3072.808395508121
B,54,0,7,3479.2480240363934
B,20,0,2,3335.395110067635
B,61,0,5,2816.4091582144433
B,50,1,3,4036.7689033711795
B,26,1,4,3961.9090384909655
B,26,1,5,2862.5785682999485
B,21,1,7,3341.538541075162
B,52,1,6,4770.22210771234
B,34,0,3,3663.2207659778887
B,51,0,6,3790.1912994555014
B,41,0,3,3066.163946348844
B,49,1,4,3395.3850464265056
B,18,0,5,4433.673024033757
B,25,0,4,3622.4758091985864
B,62,1,5,3537.3891082178698
B,40,1,4,3585.660962308937
B,64,0,9,4802.532883885523
B,57,0,6,3360.4545867139127
B,29,1,1,3022.0463388674607
B,29,1,5,3090.0660523885394
B,63,1,7,3840.4257634836918
B,64,1,2,2670.784072248694
B,32,0,4,3567.8164398912268
B,58,0,4,2914.354344395045
B,36,1,2,2351.0408328397766
B,43,0,4,2809.6150832287526
B,69,0,6,3531.699639821759
B,46,1,3,4417.881075621939
B,39,0,4,4031.033589509456
B,57,0,2,3325.2904973006166
B,38,0,6,3837.002166985654
B,68,1,3,3248.315680911159
B,55,1,4,2678.634596844907
B,37,0,4,3508.524001795585
B,46,1,4,2522.9197563155994
B,68,1,4,4023.3916616599818
B,21,1,6,4071.405666235672
B,24,0,4,2887.4391215512273
B,45,0,7,3443.7145523987083
B,45,1,4,3478.687966507656
B,21,0,3,3801.2809306751137
B,39,0,2,2822.86809757231
B,29,0,4,3936.363154334124
B,62,0,3,2724.072125379047
B,20,0,1,3986.4558699941626
B,39,1,4,4120.607440829276
B,61,0,5,3032.297345070714
B,19,0,5,4198.660639637
B,41,0,4,2619.358145772453
B,51,1,3,4192.271156958962
B,44,1,3,4121.29807414066
B,58,1,6,3636.9773669955225
B,18,0,1,3307.772930143028
B,25,1,5,3709.1806466424227
B,40,1,4,3103.2101830925553
B,55,1,6,4894.34674907454
B,23,1,6,3168.597906610166
B,39,0,8,4197.83884424305
B,42,1,4,2959.8012904755983
B,35,1,1,4516.460886221784
B,34,0,7,4452.069545208475
B,29,0,9,3518.0703425587953
B,23,1,2,3502.897464683123
B,43,0,5,2815.147627225532
B,44,1,6,2840.857746393112
B,25,0,2,3660.6205109774023
B,36,0,10,4269.297271710468
B,59,1,5,3054.143645307996
B,18,0,2,4568.611746813659
B,46,1,5,3097.051097658624
B,62,0,7,3602.2963568449472
B,66,1,5,3522.3236702023455
B,52,0,5,3309.1689662062468
B,57,0,3,2191.836802437475
B,31,0,7,2966.570778064102
B,52,0,2,3442.5779973285726
B,65,0,11,3466.270592715414
B,62,1,6,3764.060336723301
B,37,0,5,3725.5230072082904
B,66,1,6,3314.3064510833356
B,30,1,4,2905.687104330205
B,55,1,4,4313.3686932232495
B,66,0,5,2580.199242709555
B,63,1,5,3176.599369131577
B,66,0,1,3009.961931567928
B,25,1,7,3843.702862163146
B,60,1,9,4163.683802641589
B,37,1,6,3249.894933128981
B,50,1,6,3661.099428696842
B,43,1,3,3728.550692585029
B,56,0,6,4325.678874244628
B,38,1,8,2404.427478846078
B,66,1,8,4014.012819323124
B,59,0,8,3651.3175035067366
B,60,0,6,3187.4917129259748
B,58,0,4,3683.060906152856
B,26,1,3,3775.8660409457448
B,41,1,5,3793.153641853006
B,54,1,5,4760.290422785152
B,66,1,3,3632.027460971003
B,58,1,4,3523.48073940282
B,34,1,6,3312.123955560882
B,41,0,4,3855.7072747856596
B,38,0,6,3550.4478776133287
B,68,1,3,3450.909659634844
B,56,1,3,3311.1606710671804
B,58,1,4,3484.311738800431
B,56,1,5,3009.8275542674924
B,30,1,3,3570.4971234810796
B,28,0,9,3231.142257664269
B,63,0,3,3763.1782619660357
B,36,1,4,3605.1624584403153
B,28,0,5,3196.6164076044915
B,30,1,1,4179.122914951556
B,63,1,2,3431.263237756915
B,62,1,5,3864.8215601004927
B,18,0,6,3130.7786416397944
B,57,0,3,2265.2172453645276
B,61,1,5,3011.5316692113865
B,36,0,5,2231.214782287642
B,29,0,6,3204.5916486769183
B,25,1,1,4114.13233601287
B,25,0,6,3000.426281638073
B,62,0,5,2220.2190375781597
B,29,1,7,4322.025030660841
B,65,1,2,3221.655214707137
B,50,0,2,3411.3366134866474
B,62,1,3,3750.908761272297
B,43,0,2,3670.179547968248
B,56,1,4,3778.3769620749763
B,45,1,3,4132.45784602519
B,22,1,5,2496.92552357576
B,25,1,5,2625.641306421758
B,42,0,5,3966.864231999658
B,44,1,7,2900.2703836346095
B,63,1,4,3146.5749801693128
B,40,1,4,2829.3736750487706
B,47,0,3,3086.0489566497868
B,62,0,6,3365.094484815667
B,64,1,4,2880.727559766018
B,40,1,5,2773.6456450806286
B,66,1,5,3507.5632918772803
B,64,1,7,3056.1406906888596
B,37,1,3,3092.9860954869323
B,35,1,7,2256.278539365591
B,35,0,3,4455.774171900472
B,19,1,6,4053.5282113969247
B,21,1,6,3060.3708154001674
B,47,1,3,2828.396034175295
B,50,1,5,3346.08142178282
B,53,1,4,3532.9082137829582
B,35,1,7,2753.0768641604323
B,54,0,6,1925.829395719312
B,36,0,4,3115.968944575218
B,64,0,3,2609.553448069329
B,45,0,4,3482.4092306040156
B,57,0,3,3682.5269796171165
B,37,0,10,2994.6087007929764
B,66,1,4,3157.0702963484123
B,50,1,1,4514.975060572208
B,29,1,3,3947.6026044451114
B,68,1,4,3122.956859628596
B,32,1,4,4712.039134642742
B,58,1,4,2674.3311065140456
B,56,0,5,3092.8974008222503
B,19,1,5,3452.372256697564
B,46,0,7,2468.304405378833
B,58,0,5,4498.664944916782
B,27,1,11,3506.7974744087355
B,19,1,4,3077.9127054970895
B,68,1,3,3657.120309283856
B,28,1,4,3578.279848588097
B,30,1,0,3179.63935515421
B,27,1,6,2769.180080953621
B,31,1,7,2577.145051033243
B,35,0,1,4570.235983626988
B,68,1,5,2699.8888847212183
B,26,1,6,4479.692932491034
B,56,0,4,3088.8537480535847
B,45,1,3,3961.680508959055
B,20,1,3,3722.7026046162696
B,37,0,3,3970.130286851898
B,23,1,4,3981.4077643737783
B,44,1,6,2534.0457593604306
B,19,1,3,3064.1219824871764
B,46,1,4,2765.7314270367915
B,55,1,6,3595.0948368588156
B,20,1,5,2739.065587187087
B,33,0,7,2227.8420016660334
B,47,1,5,3376.3500859878836
B,57,1,1,2135.175918134281
B,19,0,8,3478.462087742025
B,34,0,6,2809.7753356114827
B,58,1,4,3015.9884030770054
B,29,0,10,2121.569700048861
B,52,1,3,4372.575320206618
B,60,1,5,2540.1138063096046
B,18,0,6,3102.4907909314957
B,62,1,5,2388.0535033673523
B,32,1,7,2878.705758160942
B,43,0,6,4426.959527585839
B,54,0,3,3726.1619090219165
B,38,0,8,2932.277270333993
B,66,0,6,3308.5738898375434
B,48,1,7,3237.039106339093
B,42,0,6,3469.267238305673
B,40,0,4,3727.0226058012163
B,41,0,6,3140.449969742168
B,55,0,6,3634.0064536273603
B,45,0,4,3545.5550211702493
B,38,1,3,3326.0625842380196
B,60,0,6,3001.6945134103107
B,35,1,2,3276.0718870176747
B,53,0,7,3917.1531647081674
B,52,0,6,3746.1375648467238
B,62,0,2,2754.561497969069
B,26,0,6,3318.1829617585736
B,55,0,3,2923.114075211315
B,47,0,5,3740.8307323749086
B,61,0,6,3062.7622561661065
B,51,0,3,4725.4803417103185
B,49,1,6,3616.4084284117043
B,20,0,7,3983.4596355638328
B,20,1,4,2907.7672518961563
B,45,0,3,3491.9461302424206
B,61,1,9,3949.8212604847367
B,32,0,7,2940.454005030443
B,58,0,6,3595.1204554875926
B,40,0,11,4219.1652061320865
B,57,1,1,3244.9279185060063
B,28,1,7,2957.130369629145
B,65,1,7,4401.5019405263965
B,49,1,4,2778.282140925725
B,53,0,4,3432.129005520068
B,50,0,2,3088.099369025627
B,41,0,6,2791.0530464210706
B,56,1,5,3787.3374720889906
B,51,0,6,3247.2384477340524
B,45,1,9,3823.638101415213
B,54,1,6,2086.801650626123
B,24,1,6,3866.356852842818
B,21,1,7,2936.4991136155336
B,54,1,6,2400.7125636902006
B,18,0,8,4462.717632446832
B,18,1,2,3734.854235031197
B,64,1,5,3735.828130649639
B,37,0,10,4069.1143350635807
B,36,1,3,3499.4385076668555
B,46,1,6,3014.0301697857008
B,27,0,6,3419.513149499905
B,35,0,7,3188.3250461480725
B,45,0,3,3217.6823206673075
B,52,1,10,2741.490938664371
B,60,0,4,2869.384889415357
B,64,0,5,3997.17485112021
B,48,0,1,3672.8681176273435
B,44,1,4,3083.180683111973
B,28,0,4,2901.443853557556
B,66,1,6,3134.2151594983675
B,66,1,2,2479.6185387448677
B,55,0,5,3449.2530550801894
B,22,1,5,3928.6368445885637
B,25,1,5,4858.6495751797265
B,51,0,7,2708.9960487455737
B,65,1,7,3801.245644646433
B,69,0,6,2945.6009094409987
B,29,1,4,2720.4422113651094
B,55,1,5,2727.298998374008
B,18,0,2,3615.0299581677277
B,48,0,4,2901.3242697592955
B,21,1,9,3092.9567281617947
B,66,1,6,3236.891235813116
B,62,0,4,3084.774466558763
B,67,1,8,2853.988459348871
B,22,1,5,2116.923595692987
B,47,1,8,3648.6521468453457
B,41,1,3,3374.1736934476185
B,20,0,3,3030.827720235458
B,28,0,3,3498.9789689898316
B,62,0,5,4086.432471415032
B,21,0,8,3398.8052279052345
B,43,0,9,4341.859784742256
B,44,0,7,4799.741981447
B,63,1,4,4881.942902371978
B,60,0,6,2751.991767809089
B,44,1,7,2761.562881634351
B,59,1,2,3141.961811987081
B,68,1,3,3639.7564760198097
B,67,0,2,4388.069873907289
B,23,1,4,3805.345328961225
B,32,0,5,2749.734025082719
B,47,1,6,3215.7161058322786
B,59,1,4,3492.478766510774
B,54,0,0,2513.6237764781085
B,54,1,6,3438.9073380412083
B,59,1,4,2715.7364981253195
B,54,1,3,2606.7117263944656
B,52,1,5,2884.108127233993
B,40,0,6,3547.8174131668666
B,23,1,4,3653.9361029982933
B,21,1,5,3451.117726522331
B,35,0,4,4054.9900245942595
B,26,1,4,3864.904783466318
B,66,1,4,3423.5694501887033
B,46,1,1,3365.592365896016
B,30,1,6,3458.029006597122
B,64,0,5,3320.7205326140943
B,69,1,4,2263.727589244358
B,34,0,6,4020.870571517397
B,62,1,5,3528.7114339744753
B,49,1,1,2817.7585715811833
B,65,1,3,4408.007158994071
B,39,0,6,3108.6804052500397
B,21,1,5,3324.6699015902536
B,22,1,2,4134.125718480775
B,54,0,6,3423.844113595754
B,58,0,6,4373.361430506064
B,66,0,4,3350.765919508146
B,30,0,5,4439.66559565521
B,51,1,2,2944.68758882029
B,62,1,9,4036.7096034906713
B,39,1,4,2240.9015549721157
B,40,1,2,2881.5951160469335
B,68,0,1,3570.540542599711
B,20,1,5,3085.150738468151
B,59,1,2,3448.286468870943
B,51,1,8,3621.0344808113923
B,49,1,6,2815.0226414776143
B,62,0,4,2706.6820650053005
B,68,1,3,3553.019522493711
B,66,1,8,2962.63428836582
B,38,1,0,4372.378696400102
B,63,0,4,3290.382299907084
B,61,0,2,3941.6819071174073
B,38,1,7,3570.850788842569
B,61,1,2,3004.02593157961
B,28,1,4,2347.385016914504
B,56,0,5,4254.735450878887
B,21,1,7,2812.1749351783087
B,68,1,1,3194.988891636904
B,18,1,5,3398.1900486561954
B,45,0,6,3508.7955740855805
B,41,1,2,4047.7512060668446
