Group,Age,Gender,Frequency_of_Trips,Income
B,63,0,5,2348.213606059658
B,49,0,4,3287.8099076508493
B,65,1,11,3480.3314420050283
B,59,1,6,4133.381522016893
B,34,1,2,3157.515905237818
B,64,0,8,2970.4155080211767
B,47,1,4,3001.7870056154106
B,60,0,5,2204.28426775033
B,25,0,5,2173.073630159142
B,57,0,7,2857.1163866888055
B,24,0,4,1891.497334343202
B,37,0,2,2195.6124281767566
B,29,0,5,2713.3379827575723
B,38,0,6,3244.8458236937754
B,45,1,3,3166.064940052441
B,45,0,5,2064.0670297389215
B,33,0,5,2755.201778314228
B,65,0,5,2983.5895819476996
B,27,1,6,3244.291939656646
B,39,1,4,3512.654060873482
B,24,1,4,3395.028069820797
B,21,0,7,2976.8446676763115
B,41,0,7,3372.9545894217285
B,51,1,6,3206.8917805392257
B,58,0,5,3316.576845261451
B,64,1,3,2667.2981506098017
B,31,1,6,2956.2537278385903
B,61,0,5,2608.548959213424
B,66,1,6,3149.2950507495157
B,34,0,4,2863.8412745162755
B,62,1,12,3535.89382299987
B,25,0,5,3096.0847351813595
B,59,1,4,3482.929857910702
B,30,1,8,1967.6201615504845
B,24,0,3,2449.5902269761195
B,20,1,5,3510.430490067284
B,41,1,7,2735.397806047839
B,64,1,3,3523.5942636309073
B,41,0,5,3146.9403008181243
B,24,1,5,2647.3960672853564
B,47,0,4,3753.584525331709
B,22,1,3,2447.0957264780495
B,57,1,4,2496.3344325652874
B,38,1,2,3283.2677804006685
B,66,0,4,2583.7315168009295
B,25,1,5,2183.7999420981864
B,24,0,7,2421.190461098366
B,56,1,4,3181.4990164620817
B,19,0,5,3803.7868989594126
B,60,1,4,3118.240959719535
B,29,1,1,2437.586738907266
B,45,1,10,3479.661557505119
B,61,1,5,2585.9922867232417
B,36,0,7,2553.296436371934
B,45,1,5,2939.9049610339202
B,52,0,6,3700.7638726490645
B,29,0,3,3112.525266496282
B,45,0,5,2935.502996194759
B,43,1,2,3942.493988399904
B,55,0,4,2608.630514280946
B,23,0,3,2552.4817169156786
B,36,0,4,2690.1988785601234
B,44,0,5,3338.2098203479563
B,26,0,5,2687.4347302274073
B,58,1,5,3123.8008270643645
B,67,1,3,2678.1131366665904
B,27,1,5,2657.0364751020547
B,27,1,8,2521.824607677831
B,50,1,7,3044.5324633408895
B,35,0,3,3223.5410518727217
B,27,1,3,3059.2195858797186
B,24,1,9,3000.3797843034727
B,57,0,4,2579.8821999215224
B,49,1,3,2543.207503229532
B,60,1,2,2797.3174709095692
B,23,0,2,3043.392793446699
B,36,1,7,2897.7603047226166
B,58,1,2,2535.51753317169
B,60,1,7,3160.2371967388663
B,51,1,4,2760.157979893886
B,60,0,8,2987.9779585243928
B,22,1,14,2626.920125345252
B,36,1,4,3306.745035493749
B,66,1,6,2735.034285512008
B,67,0,7,2516.103957020458
B,31,1,7,2994.5125500143467
B,27,1,6,2768.920650295928
B,66,1,8,3056.6156205040775
B,28,1,4,3757.4095415991173
B,48,0,4,2940.187412569248
B,19,0,3,3123.7736193060323
B,27,0,3,3401.881684683763
B,38,0,6,2898.46127294293
B,18,0,5,3155.707331228533
B,63,0,8,3018.220898529612
B,48,1,7,2725.557758437728
B,28,1,5,3257.0901978344864
B,60,1,5,3791.6694387046205
B,27,1,5,2128.6768189590916
B,37,0,4,2863.0744104946557
B,38,1,2,2558.586795927699
B,54,0,1,2719.596549072803
B,54,0,4,3483.236986158593
B,31,1,5,2629.599133413727
B,22,0,2,3409.8988364160487
B,23,1,4,2626.225865731339
B,41,0,5,2417.7134759728237
B,33,0,6,2456.010558216098
B,40,0,7,3870.165966134826
B,64,1,9,3154.8653137083243
B,55,1,5,2331.8597377480082
B,69,1,3,3561.9461953337227
B,33,0,5,2936.659348093732
B,68,0,5,3214.5418949293767
B,69,0,3,3025.7901198026293
B,30,0,6,2165.333405579153
B,68,1,5,2331.406482001867
B,62,1,12,3772.497205251502
B,25,1,4,3640.6574345851136
B,55,0,3,2563.7510111508354
B,49,1,6,2978.6698358911235
B,39,0,4,2756.0647949151967
B,34,0,5,3728.0293500133976
B,22,0,2,3037.394887724582
B,25,1,10,2594.558894464845
B,67,0,3,3291.6408527981616
B,47,0,3,3513.499929079805
B,36,1,7,2973.8630198726346
B,29,0,2,3316.3813303814964
B,42,0,5,2223.8172662058128
B,61,1,3,2199.1748722243087
B,30,0,1,2327.615568000112
B,21,0,5,3632.5404111299276
B,27,1,5,2806.0712774178032
B,65,0,3,3314.9850367825456
B,45,0,9,2711.444006127177
B,22,1,6,2897.7018577469794
B,45,0,3,2592.3038817273614
B,61,0,4,2884.583533876282
B,48,0,6,1935.4153242449097
B,33,0,2,2650.3859413734785
B,40,1,5,2812.312636696807
B,46,1,5,2066.8939766759986
B,64,1,4,3142.7559143541525
B,38,1,4,3296.18334642125
B,19,1,4,2612.872789989958
B,40,0,5,2458.611773229071
B,33,0,4,3698.5098985755785
B,28,0,3,3139.863249997477
B,26,0,8,1744.485119640493
B,19,1,3,2728.4372598480654
B,35,0,4,2452.4072740649513
B,30,1,6,2702.475028650346
B,62,0,8,3361.664998299278
B,25,1,3,2955.086229538598
B,27,0,5,3030.063265113011
B,44,1,3,2860.5814655873487
B,34,1,3,3298.812599852263
B,41,1,5,2573.765410827445
B,38,0,4,3156.1134065643323
B,18,0,6,2951.5985323234618
B,33,1,7,2478.1726445519894
B,60,1,10,1891.4009854786427
B,50,0,2,2053.6170776856834
B,23,1,5,3912.1114038030387
B,29,0,8,3274.3119521628278
B,49,1,6,3277.5692102381686
B,65,0,5,3580.351716645073
B,28,1,3,2477.5874250089296
B,35,1,1,2571.175271413737
B,19,1,2,2562.1991401211344
B,49,1,5,4262.994645832706
B,66,0,3,2290.909112382997
B,66,0,4,3413.4710536127004
B,37,0,6,2618.155146098434
B,38,0,5,2952.384195378505
B,53,1,6,3297.259514170056
B,55,0,9,3077.6930355090267
B,44,0,6,2907.190752768669
B,64,0,8,4008.117628349999
B,28,1,6,2145.3698157753392
B,35,0,6,2486.219962825836
B,34,0,5,2896.3186276366882
B,51,0,8,3479.955969378078
B,62,0,5,2848.208932745513
B,43,1,4,3247.4024230445575
B,23,0,3,2191.726266070494
B,60,1,5,3456.9050354922024
B,47,0,10,3462.763359750909
B,69,1,2,2425.4796041381737
B,56,1,8,2733.1803211794486
B,67,0,11,2766.4086817661473
B,49,0,6,3228.5708176594726
B,34,0,4,3705.050732504233
B,30,1,5,2479.749450753
B,63,1,3,3035.9366718457222
B,58,0,6,2979.4507181604968
B,30,1,9,2997.118067124468
B,23,0,5,3837.453020707789
B,39,0,3,2954.993481129262
B,50,0,8,2205.937873066239
B,50,0,7,3288.0087356583253
B,21,0,6,3441.9050835476373
B,31,1,7,2921.621503875125
B,67,1,3,3591.973475677158
B,65,0,7,2727.976129001424
B,52,1,2,3280.6689403652085
B,44,1,7,2263.384845236759
B,23,1,3,2539.838687971567
B,18,0,3,2915.1765685225614
B,60,0,2,3492.4355645961537
B,45,0,9,3085.473465768863
B,46,1,2,3354.1300851309343
B,49,1,5,2232.2474417646554
B,45,0,7,3497.8105578846703
B,44,1,5,2618.0646018817856
B,27,1,3,2441.022820543637
B,35,0,10,3258.30219249284
B,21,1,7,2364.95122471387
B,55,1,4,3549.042891314936
B,68,1,3,2004.2217637134631
B,58,0,3,2639.8393127560716
B,59,0,4,3137.167956854447
B,69,1,7,3116.9435104342792
B,49,1,4,1554.321662849047
B,22,1,5,2407.4047621831824
B,39,1,8,2029.3959279067685
B,65,1,8,2911.703945187971
B,39,1,8,2829.6741313269936
B,19,1,9,2827.1570757777677
B,58,1,6,2748.5334887787976
B,60,0,3,2550.0473569064807
B,51,0,8,2658.9796104634515
B,67,1,8,3244.3546774233073
B,19,1,2,2590.7537376635414
B,63,1,7,2842.8108160649645
B,53,0,6,3320.1053329236715
B,57,1,2,2211.7847596962124
B,25,1,4,3496.1667633878496
B,50,1,6,3809.1598400406965
B,50,0,8,2436.6107444890963
B,21,0,3,3149.364944600704
B,35,1,7,1831.2357851283089
B,36,1,4,2785.4218250734207
B,27,1,1,2354.963639204184
B,67,0,4,3010.797456897203
B,59,0,1,2946.1540375762293
B,58,1,5,2909.519701453559
B,47,1,6,2496.4775670996974
B,39,0,11,3492.758926104531
B,56,0,2,2994.0085273543345
B,55,0,5,2478.980380455935
B,18,1,7,2650.3817622987835
B,47,0,5,2860.7110625465734
B,22,0,8,2892.0228752948838
B,68,0,1,3244.715223233717
B,64,1,6,3593.7117295496455
B,43,1,7,3285.570331252458
B,63,1,2,2785.1716435878866
B,48,0,6,2962.5947129990773
B,56,0,2,2891.638819986472
B,58,1,2,3555.5618035174734
B,29,0,6,3014.841522216949
B,34,1,5,2992.644578614383
B,35,0,5,3038.3755587745845
B,19,1,2,3061.61851350313
B,66,1,6,3329.4627228038576
B,41,1,4,3345.5214683905083
B,45,0,10,3327.0994150591255
B,69,1,1,2922.043514538088
B,56,1,8,3076.8618497643533
B,27,0,5,2982.112276792586
B,64,0,1,3468.40769322078
B,50,0,1,2871.2319652791866
B,41,0,5,4239.9227115365275
B,28,1,6,2750.1553312085384
B,25,1,10,3582.374008669305
B,44,1,2,3566.027140417433
B,43,0,4,3874.3415642182404
B,29,1,5,2846.6496001315654
B,52,0,3,2693.5865117153267
B,32,1,4,2996.329157724238
B,38,0,4,3604.3581196417044
B,54,0,7,2811.579867805788
B,47,0,4,2755.5686510450973
B,22,0,6,3513.5878336247724
B,34,0,6,2224.08493670396
B,43,1,4,3484.4797652870643
B,51,0,1,2290.9631898727616
B,50,0,3,2931.997117306797
B,35,1,3,3440.104675098115
B,42,0,6,2719.4721622656584
B,58,1,3,3308.3382277076257
B,47,1,6,3352.2602983894703
B,54,0,4,2415.0548318933916
B,37,1,2,3240.130082551444
B,62,0,4,3461.659287777523
B,19,0,9,2136.8850977458906
B,30,0,4,2269.776324434855
B,57,1,5,3670.4726539940643
B,59,0,7,2462.1646370214066
B,37,1,2,2877.3576194612524
B,23,0,7,1974.3807120418644
B,28,0,3,2586.8420012124734
B,63,0,5,3110.5956208047623
B,42,0,5,3361.619588558683
B,59,1,9,3350.7758344140875
B,27,0,3,2990.151022359514
B,48,0,6,2250.121099109954
B,60,0,5,3218.286806563945
B,21,0,6,2893.6983667586105
B,42,0,4,2235.2831653963553
B,45,0,2,2995.096193140567
B,41,1,6,3324.4924679006763
B,52,1,4,3623.259669257233
B,58,1,6,3586.7596519661697
B,22,0,7,3095.6275855822473
B,50,0,5,2586.705623662713
B,28,0,4,3297.4275026064724
B,25,1,4,2984.681592908548
B,38,1,4,2685.3360965138772
B,49,0,9,3252.219108781265
B,22,1,6,2980.184760876887
B,51,1,1,2445.4036797109834
B,26,0,5,2493.748493852217
B,55,0,5,2314.721892861179
B,60,1,6,3119.0009392780257
B,49,1,4,3366.9227096433474
B,27,0,4,2732.101617089558
B,29,1,4,2493.1666872653736
B,52,1,6,3270.919796132066
B,56,0,5,3721.6737689775196
B,35,0,5,3992.914724335024
B,40,1,7,3932.8415973767183
B,29,1,3,2992.7729491598475
B,48,0,6,2578.6323918195912
B,28,0,8,3117.770446458465
B,51,0,6,2880.782247190139
B,44,1,5,2799.7073129388104
B,38,1,7,3764.710852913072
B,27,0,5,3578.006333291044
B,30,1,5,3284.269961671266
B,62,1,2,2932.968409785612
B,64,0,5,3081.6915783412314
B,42,1,6,2224.4994851624
B,30,1,6,3630.1357478716914
B,58,1,4,3643.1363486963583
B,23,1,5,2493.443721900747
B,52,0,6,2671.569050880793
B,45,1,2,3520.1951425129732
B,37,0,6,2845.8836259099976
B,37,1,5,3665.8801241436613
B,58,1,4,2702.5290648588484
B,21,0,2,2702.676952579463
B,37,1,9,2971.954688142643
B,22,1,4,2833.7904438526266
B,39,1,7,2574.7840599076476
B,41,1,14,2889.2086140646707
B,61,1,7,3425.5725045750537
B,34,1,5,3505.9238309829916
B,22,1,6,3372.7455190074347
B,43,0,6,2738.917471381092
B,53,0,2,3825.552108463455
B,25,0,2,3159.9385183272275
B,26,1,9,3367.575846269793
B,34,0,7,2136.322864493557
B,25,1,3,3258.4746163530253
B,22,1,7,2867.2268990640077
B,27,0,4,2580.6799514653176
B,67,1,3,3032.762556406155
B,31,0,3,1950.863093827861
B,44,0,2,2919.90022417043
B,44,0,3,2998.421017481185
B,22,0,0,3790.6951228077673
B,32,1,10,3097.0778396748365
B,45,0,7,2594.1891810109
B,22,0,4,2531.9273361459145
B,39,1,8,1831.4345667603864
B,29,0,4,4315.125009047281
B,59,1,6,1576.7864288689661
B,25,0,5,2782.9352859684977
B,18,0,3,3429.9241461405095
B,52,1,4,3538.1402348928777
B,33,0,3,3800.482772539251
B,47,0,3,2716.331030840414
B,60,1,2,3251.1048193467054
B,58,0,2,2850.5599353915377
B,27,0,7,2326.9258104753258
B,51,1,3,2498.1436781724015
B,69,0,6,2071.2517890265517
B,28,1,5,2927.631254045228
B,37,1,3,2880.2429177061776
B,60,0,6,2769.859212472487
B,24,1,5,3474.7382633328275
B,38,0,5,2941.1865580976328
B,28,1,7,3096.294369432471
B,54,0,5,3878.6828080577716
B,40,0,6,2700.130337090919
B,61,1,9,1900.6016997672602
B,48,1,7,2455.6591830180982
B,35,0,6,3027.3175202604048
B,41,0,4,2962.0165776950503
B,39,0,6,3332.219678496405
B,54,0,2,2294.6248425275166
B,64,1,6,2214.5510220218466
B,61,1,7,3400.2156696478837
B,18,0,10,3179.8565403000903
B,67,0,5,3220.9500269253826
B,23,0,4,2875.23492317787
B,55,1,7,2829.5216694436226
B,46,0,4,3003.647402137566
B,60,0,5,2614.615284237037
B,28,1,3,2777.2036505821347
B,33,0,4,3724.0937470438107
B,23,0,3,3542.6663550243143
B,18,1,1,3323.0515486009663
B,65,0,9,2916.8259422839124
B,52,0,9,3137.779542226163
B,41,1,7,2303.904078466972
B,55,0,6,3499.7227274085612
B,20,1,5,2784.8996256063033
B,68,1,4,2742.739193316783
B,57,1,3,3016.4647900756736
B,19,0,4,2725.0156546082844
B,68,1,4,3258.55120705782
B,32,1,5,3425.8619721238065
B,39,0,6,3353.6310822812393
B,63,0,2,3047.6673658384752
B,63,0,8,2433.989959824839
B,21,1,6,3058.238081592048
B,41,0,9,3109.1913082833817
B,36,0,3,3394.785758925231
B,47,1,7,2498.746056255517
B,39,1,6,2519.781695675
B,56,1,4,2950.045878429266
B,65,0,2,3285.5531544412825
B,57,1,6,2931.271265478275
B,44,0,3,3406.5358778262266
B,32,1,4,2311.4011560086738
B,69,0,5,3237.076337324909
B,54,1,4,2278.0467142615003
B,18,1,6,4022.3027718698086
B,29,0,10,3573.6617713240157
B,26,1,3,3254.658273551223
B,36,1,5,2209.9604099927506
B,35,1,2,2121.200470144055
B,56,1,7,4114.504361323748
B,28,1,8,2290.1427173033385
B,28,0,4,3210.9671835793774
B,47,1,4,3539.31568553801
B,37,1,6,3164.157527297412
B,69,1,5,2408.5990066790564
B,32,1,5,1988.5775832882516
B,42,0,7,3199.3969180399436
B,66,0,8,2310.6415713007395
B,20,0,4,2817.95028935812
B,60,0,8,2386.0256611589275
B,43,0,4,2672.3122307339227
B,62,0,4,2529.0328433249297
B,45,1,2,2902.197387934107
B,23,1,7,2594.8446112220117
B,63,1,4,2831.668052815193
B,49,1,4,3437.10537757149
B,28,0,3,2715.9401359585117
B,30,0,4,3131.6922467119684
B,34,0,1,2620.172722718735
B,63,0,6,2081.948612880298
B,63,0,6,3204.2099282669897
B,53,0,4,3174.0919185229263
B,47,0,4,1865.1054473609736
B,21,1,6,3071.845200005047
B,31,0,6,3310.4899018484866
B,63,0,6,3066.7184390795937
B,45,1,7,2490.581141483267
B,24,0,4,2840.8450007924394
B,33,1,3,3411.614261030484
B,31,0,3,2564.370470971045
B,54,1,6,3790.997547245794
B,56,1,2,2334.1094293552264
B,66,0,4,3212.572482718288
B,44,1,4,2858.8116719163318
B,47,1,6,2473.5448813702114
B,32,1,4,1894.256363300725
B,56,1,4,3402.484178209427
B,59,0,8,2350.2458948154676
B,35,1,3,2907.0447489339026
B,28,1,10,3323.8429318139697
B,39,0,7,4225.013745727369
B,63,0,5,2859.3788653856764
B,21,1,6,2995.386241076006
B,20,1,5,3223.279447443579
B,41,0,4,2834.960952312592
B,31,0,5,2574.4944865155408
B,69,1,5,3688.721159199977
B,20,0,7,2753.763903619085
B,48,1,7,3288.692903714684
B,52,1,5,3011.8445874708036
B,48,0,5,2715.3037818029647
B,69,1,8,3659.394101074817
B,29,0,8,3076.634670205623
B,27,0,3,1799.8416275375491
B,37,0,6,3145.0319921032806
B,35,0,5,2813.095937801527
B,61,1,9,2219.8219198510915
B,53,1,2,3636.0183368033368
B,68,1,7,2365.194694868141
B,36,1,3,2939.4093245443673
B,34,1,6,3255.916109633111
B,57,0,4,2775.188314705482
B,28,1,6,2827.4783901849314
B,22,1,4,2758.3725462718703
B,54,0,5,3573.4916028702364
B,62,0,3,2654.845948406085
B,53,0,3,3027.5197276250983
B,62,0,6,3716.9190591665915
B,65,1,6,2149.499980778568
B,61,0,5,2426.5906551875532
B,31,1,6,2811.620653908601
B,45,0,9,2849.346911575201
B,26,0,5,3066.4003930892477
B,55,0,4,3644.7512549287526
B,46,1,3,2690.2812930796895
B,42,1,9,3009.8108695005158
B,25,1,1,3570.142176856744
B,65,0,8,2883.3140466674004
B,36,1,3,2049.86020621712
B,19,0,4,2037.1381675853038
B,23,1,5,2593.973027128691
B,47,0,9,3213.693634458319
B,19,1,2,3053.9916563495717
B,68,1,7,2642.571659826681
B,36,0,5,3070.3249286111545
B,30,0,6,3013.142632960786
B,66,1,2,2259.4584088805927
B,25,1,5,2574.4081576219255
B,26,1,6,1972.3759499611672
B,40,0,7,2363.857801690963
B,54,0,6,1954.6467311660444
B,25,1,5,2274.3734742774964
B,26,1,3,3752.5455882304727
B,33,1,4,2936.7781677539147
B,33,0,3,1940.877530912783
B,29,0,7,2976.790845933918
B,42,0,4,3208.693390256069
B,28,0,10,3044.2494073026683
B,35,0,4,2445.4863427838914
B,30,0,10,3184.1003000294963
B,52,0,4,2413.273255903339
B,35,0,5,3100.847554359222
B,60,1,4,3493.14282195219
B,47,1,5,2871.0386818897905
B,60,0,7,2181.384214753352
B,54,0,6,3455.596344875245
B,47,0,4,2668.6216568024092
B,20,0,5,3178.348804139017
B,46,1,4,3476.844356044232
B,42,1,4,2703.8452203848938
B,19,1,6,3927.8171488837797
B,64,1,6,2711.308128821302
B,22,1,2,2403.159141036034
B,48,0,2,3519.9608047887477
B,22,0,4,3443.6100227561924
B,38,0,2,1885.070028422457
B,65,0,2,2307.9057576120535
B,66,1,4,2742.175541455818
B,43,1,3,3786.7823226611076
B,24,1,9,2488.4171739124927
B,47,0,5,3407.649562840639
B,51,1,7,2903.223558452304
B,45,0,6,2386.2045816692007
B,31,1,5,3136.0785390434453
B,35,1,6,3197.6074669179993
B,61,1,5,2369.753776924709
B,34,0,4,2484.255084166869
B,42,1,4,2259.5823540473716
B,23,0,4,2510.829829285674
B,22,0,4,3053.995494876972
B,38,0,10,2299.993061458628
B,56,1,4,3102.4192245218564
B,67,1,3,2931.4391064672013
B,37,1,4,2728.3451717114563
B,28,1,7,2062.4571505260074
B,22,0,4,3418.528702120656
B,55,1,5,2257.0692499150296
B,56,0,5,2661.7086212862005
B,52,0,4,2583.1103909124963
B,52,1,9,2858.9333986043
B,42,0,3,2981.6676007058113
B,47,0,4,3388.6348192451223
B,19,1,7,2679.865770232678
B,37,0,6,2312.6198113513506
B,53,1,1,3530.9082614131635
B,54,1,2,2635.11629647539
B,19,0,4,2712.7416997712303
B,65,1,1,2462.946200071608
B,61,0,7,2677.21063534104
B,64,1,3,3857.086860571189
B,44,1,7,2289.460368405401
B,49,1,4,2298.7944210969813
B,21,1,9,2726.979701688659
B,44,1,6,3223.2017606352438
B,47,0,4,2299.6991666959557
B,20,1,4,2248.9063783666465
B,63,0,4,2386.638607006071
B,62,1,13,2625.5503479223435
B,44,0,4,2578.1875443084996
B,55,0,4,3749.798381706678
B,53,0,0,4141.974382873377
B,18,0,8,3432.993369070699
B,52,0,7,3256.913952839445
B,29,1,7,2944.1539997321042
B,52,0,4,3606.6021422250615
B,35,0,3,2774.2194589727715
B,63,0,5,2437.64437553816
B,54,1,2,4160.906809048219
B,40,1,6,3182.9136361653127
B,50,1,8,3722.518826153506
B,31,1,7,3988.416502417525
B,61,0,6,2070.65147285468
B,18,1,4,2536.873551755317
B,44,1,7,2941.671362427358
B,41,1,3,2984.1483556650346
B,19,0,3,3149.559437936376
B,29,1,4,2948.489167449266
B,30,0,7,3815.0809121466523
B,44,1,8,3293.842465108855
B,37,0,7,3317.5680437257092
B,64,1,4,2858.1231436586463
B,65,0,5,3129.0058653414385
B,68,0,10,2932.5156490888016
B,54,0,4,3572.0575191189196
B,51,1,7,2309.6761824206305
B,23,0,7,3507.752036337496
B,25,1,5,1981.6815904311447
B,38,1,2,2431.2229994596128
B,56,0,6,3022.6992168780266
B,38,0,2,2655.4453086284593
B,62,1,4,3081.990209554518
B,23,1,6,2579.893291759018
B,58,0,7,3305.5486091944213
B,61,1,6,2769.6713528757987
B,47,0,7,2870.789197833873
B,27,0,6,3570.0077380777543
B,28,1,4,3061.236110249442
B,18,1,4,3271.7902134251644
B,27,1,4,3351.15933757455
B,42,0,6,3539.2798430521048
B,33,1,6,2406.709174137741
B,36,0,3,3497.239393831122
B,27,0,3,3108.492392040034
B,64,0,4,3447.5962068204253
B,31,1,3,2141.0727696885297
B,20,1,7,2447.1399189088106
B,21,1,6,2857.161463657232
B,57,0,4,3720.4964864020203
B,50,1,1,2979.8230993965526
B,37,0,7,2948.035752819195
B,32,1,2,2663.604519197691
B,24,1,6,3368.2065079646522
B,61,0,6,3456.265374827479
B,20,0,9,2579.069130922838
B,44,0,3,2453.981442939269
B,54,1,10,3534.9544422865447
B,46,0,2,2932.4329041291603
B,43,1,4,2509.794345312732
B,44,1,8,3393.3721564368725
B,42,1,5,3221.710593716117
B,57,1,8,3344.796690482508
B,60,0,6,3374.6346966549418
B,68,1,9,2766.1859561729734
B,47,0,8,2535.568825874064
B,61,1,1,3812.278998595014
B,37,0,4,2490.378752189752
B,24,1,3,2063.2312508337614
B,46,1,7,2342.2742958204785
B,63,1,4,1962.103018619144
B,51,0,4,3250.9018254543453
B,43,1,6,3568.1703749999183
B,44,0,3,2891.04202891843
B,61,0,6,2126.198241686369
B,26,0,7,3677.1373101511213
B,39,0,8,3028.81112301682
B,29,0,9,3692.3312156551583
B,23,1,1,3081.7737196144126
B,23,1,5,2336.1334647160315
B,44,0,6,3434.432775710378
B,36,1,9,2272.4383537468716
B,69,1,7,2642.237783984546
B,23,0,3,3185.173892356988
B,66,0,3,3315.686091130719
B,34,0,4,2349.780156852811
B,46,0,6,2360.127706035887
B,40,1,6,2872.016219495043
B,34,1,3,3972.2688248557765
B,38,0,7,3230.7683643517958
B,27,1,5,4028.6321171071286
B,60,0,3,2961.812824118044
B,25,0,7,3105.1207965578765
B,31,1,7,2926.897219914946
B,48,0,4,2341.0974929931863
B,68,1,2,2442.9548297498573
B,35,1,8,3279.060132029913
B,64,1,4,3511.3430029783954
B,47,1,5,2874.5536879724405
B,35,1,5,3563.877475179826
B,69,1,2,4023.6097052003083
B,42,0,3,3605.137051410939
B,66,1,4,3273.3179950689764
B,54,1,2,2420.5908745318047
B,42,1,1,3367.4751806431323
B,47,0,4,2384.075963920616
B,47,1,4,3449.788256114323
B,53,0,7,2263.4739272492166
B,28,1,7,2326.867890997168
B,65,1,5,3102.1831393229218
B,56,0,3,3373.16994499309
B,44,0,6,3556.921502240767
B,33,1,4,2751.6805321853185
B,55,1,5,2622.0392758174767
B,49,1,5,2541.248702898119
B,46,0,3,3385.06925100231
B,69,1,2,3171.1514234671145
B,27,1,4,2874.521692473916
B,47,1,4,3042.359155488356
B,28,1,2,3662.6369750551785
B,32,1,6,3616.8898155981083
B,61,0,0,2384.204150795688
B,40,0,7,3186.610611004328
B,65,1,6,3476.2996615303186
B,40,1,6,2636.5722711982257
B,67,0,7,3254.44022098615
B,24,0,3,4231.334049832505
B,31,1,3,3246.039630716772
B,26,0,8,2814.7786902276184
B,45,1,7,2965.9504468556847
B,23,1,6,2792.406915501626
B,60,1,1,2157.519823692186
B,62,0,3,2190.3123397404156
B,39,1,7,3044.8144926297136
B,35,0,4,2735.1089910754877
B,61,0,4,3065.273123150175
B,55,0,3,2825.0249266952137
B,39,0,1,2802.8687701303056
B,26,0,5,3286.117169266912
B,35,0,5,1799.0452458070972
B,38,0,7,2513.8485179518193
B,32,0,4,2573.38717101966
B,26,0,5,2806.157670061702
B,59,0,6,2188.6682859292778
B,19,0,5,2328.2057568461664
B,31,0,5,3418.508222621661
B,38,1,7,3269.1918760099875
B,60,0,5,1631.9516906118715
B,62,1,7,2662.459944502786
B,51,0,1,2863.3579900507334
B,24,1,6,2415.105071693088
B,32,0,5,2789.2021196610763
B,56,0,4,2908.2326306778778
B,29,1,6,3498.1156003746455
B,24,0,5,3175.553450792353
B,22,1,1,3194.634999864674
B,64,0,8,3090.1036831085235
B,56,0,7,1763.8366857561507
B,40,0,5,2885.9059858450833
B,45,1,8,2413.412667118117
B,51,1,3,2990.877491889933
B,42,1,2,2672.011460396817
B,19,0,3,2760.801569852238
B,68,1,7,2617.0369375069845
B,26,0,8,2848.5407950162466
B,51,0,5,2997.9889622524975
B,63,1,4,2495.150451734857
B,64,1,2,2504.0003821404075
B,49,0,6,1991.3126927541994
B,29,0,6,2893.8071078044495
B,36,0,7,2280.892545330289
B,64,1,7,3037.9813129789536
B,55,1,1,3460.0617421605193
B,27,1,7,3569.131215462658
B,27,1,8,2833.0298182430774
B,52,1,3,3113.6953541376665
B,58,1,8,2787.4872990504136
B,54,0,7,1979.9166936034067
B,49,1,5,2220.3593553273818
B,24,1,5,3098.5083049754676
B,68,0,1,3270.3264558534174
B,27,0,4,1930.0731869393844
B,60,0,6,2944.8562297336475
B,55,1,6,3034.199713667963
B,44,0,4,2703.916799234432
B,49,1,6,2680.4383960969058
B,68,1,3,2248.209897120229
B,24,0,3,1853.4577086671786
B,65,1,4,2279.615440078033
B,43,0,4,3071.813305449851
B,39,1,3,2649.794062487909
B,29,0,4,3218.175974308686
B,41,1,6,1824.303004075355
B,67,1,3,3120.2485402317284
B,63,0,4,3319.2062592430643
B,46,0,2,1692.0639449169707
B,49,1,5,2629.682965846671
B,33,1,6,2995.55109541344
B,43,1,4,3638.6586907661026
B,23,0,4,2395.2640888000483
B,18,0,2,3543.928486845788
B,30,0,5,3039.09311592334
B,55,0,7,2517.7606217366197
B,23,1,11,3606.832382868049
B,55,1,3,4333.93502687155
B,29,1,5,2642.5725866365356
B,26,1,4,2638.6483246774596
B,37,0,5,2614.546613967495
B,56,0,9,3685.956946776574
B,44,0,4,2508.3269372898535
B,20,0,12,2505.3023970358827
B,41,1,4,2648.2093811341556
B,32,1,5,2779.1570508057425
B,51,0,2,2688.5169107875217
B,67,1,7,2536.089599481555
B,49,1,7,2407.113503711454
B,38,1,3,3213.7007245059212
B,18,0,6,3540.174947535827
B,50,1,9,2468.6794557475478
B,28,0,8,2290.5959893203717
B,20,0,3,3196.989130939638
B,39,1,8,3256.5714060980063
B,27,0,4,3587.230086736102
B,61,0,3,3622.9371809314684
B,55,0,4,2260.1814863861596
B,41,0,3,1991.2149916141154
B,24,0,6,3424.502345247946
B,66,0,5,3312.0837159024836
B,66,0,4,3639.088398492482
B,53,0,2,3263.5778810869565
B,18,0,4,2627.044480959463
B,18,0,6,3280.2987581898897
B,43,1,3,2463.9958445768452
B,34,1,1,3815.6120840772633
B,28,0,5,2834.268048117969
B,20,0,4,2452.696848452449
B,27,1,7,2365.146476234362
B,19,0,4,3157.1441179065955
B,49,0,7,2986.7632761103
